"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","FetchSize","WriteSize","TCC_HIT[0]","TCC_MISS[0]","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
830,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2485,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695829.3125,1039019.875,1768045,1369778,1616927586439285,1616927587041755,1616927589985752,1616927590064731,2943997
831,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2488,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697477.0625,1039050.25,1770266,1367472,1616927590085520,1616927590689712,1616927593644590,1616927593723089,2954878
832,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2491,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698777.9375,1039025.6875,1767948,1369839,1616927593745661,1616927594358909,1616927597307547,1616927597386266,2948638
833,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2494,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698360.0625,1039022.4375,1767743,1370068,1616927597411823,1616927598037346,1616927600991424,1616927601071143,2954078
834,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2497,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701323.75,1039040.625,1765861,1371888,1616927601095418,1616927601715983,1616927604666861,1616927604745510,2950878
835,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2500,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701752.3125,1039023.875,1737950,1399810,1616927604768262,1616927605375359,1616927608326397,1616927608334108,2951038
836,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2503,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700509.0625,1039011.4375,1756905,1380843,1616927608612427,1616927609028315,1616927611978872,1616927611980974,2950557
837,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2506,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701973.4375,1039028,1762661,1375122,1616927612283859,1616927612700952,1616927615657429,1616927615735191,2956477
838,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2509,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1716375.875,1038992.25,1766206,1371612,1616927615758534,1616927617355788,1616927620291945,1616927620371481,2936157
839,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2512,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702356.5,1039010.5,1765098,1372604,1616927620394985,1616927621017345,1616927623955582,1616927624038064,2938237
840,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2515,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700960.8125,1039022.75,1767347,1370443,1616927624060736,1616927624683742,1616927627619899,1616927627698025,2936157
841,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2518,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696893.4375,1039007.0625,1765750,1371985,1616927627721999,1616927628347219,1616927631291536,1616927631370388,2944317
842,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2521,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700737.1875,1039021.8125,1768147,1369675,1616927631392540,1616927632035096,1616927634975253,1616927634978452,2940157
843,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2524,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696146.4375,1039017.4375,1768975,1368786,1616927635344555,1616927635762133,1616927638711890,1616927638715707,2949757
844,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2527,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1693622.875,1039023.125,1767389,1370405,1616927639070879,1616927639487249,1616927642433967,1616927642437794,2946718
845,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2530,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698170,1039012.9375,1769910,1367885,1616927642797564,1616927643219726,1616927646173484,1616927646176020,2953758
846,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2533,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699281.625,1039030.375,1769016,1368724,1616927646478414,1616927646896843,1616927649844041,1616927649846621,2947198
847,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2536,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702116.4375,1039013.625,1768370,1369465,1616927650145959,1616927650563720,1616927653506758,1616927653588695,2943038
848,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2539,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696789.875,1039027.6875,1766120,1371622,1616927653611157,1616927654226557,1616927657173115,1616927657251490,2946558
849,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2542,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701391.875,1039037.4375,1767242,1370538,1616927657276086,1616927657899874,1616927660849152,1616927660851840,2949278
850,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2545,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702528.6875,1039024.3125,1768519,1369373,1616927661147942,1616927661569311,1616927664529468,1616927664532209,2960157
851,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2548,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696743.0625,1039024.125,1764601,1373257,1616927664840313,1616927665259708,1616927668205305,1616927668208059,2945597
852,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2551,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1692177.1875,1039021.9375,1764644,1373173,1616927668499833,1616927668923874,1616927671871392,1616927671958679,2947518
853,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2554,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699822.8125,1039004.5,1765443,1372330,1616927671984858,1616927672626590,1616927675576348,1616927675653334,2949758
854,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2557,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699276.875,1039014.5625,1768480,1369315,1616927675676297,1616927676309947,1616927679251065,1616927679328022,2941118
855,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2560,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701435.1875,1039041.125,1768838,1368893,1616927679356084,1616927679976704,1616927682920702,1616927683003021,2943998
856,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2563,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701523.25,1039028.125,1764440,1373306,1616927683023229,1616927683661181,1616927686609179,1616927686689010,2947998
857,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2566,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696814.9375,1039028.9375,1770028,1367788,1616927686708957,1616927687354778,1616927690301496,1616927690381251,2946718
858,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2569,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703338.25,1039021.625,1767805,1369976,1616927690404935,1616927691023175,1616927693962213,1616927694042003,2939038
859,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2572,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698656.125,1039014.75,1764646,1373187,1616927694065327,1616927694693453,1616927697644650,1616927697724015,2951197
860,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2575,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694554.9375,1039021.375,1766971,1370865,1616927697753120,1616927698375090,1616927701319727,1616927701399024,2944637
861,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2578,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698076.5625,1039016.625,1767115,1370661,1616927701421226,1616927702036607,1616927704984924,1616927705067100,2948317
862,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2581,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1707609.875,1039011.125,1765348,1372410,1616927705088980,1616927705715964,1616927708667962,1616927708745114,2951998
863,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2584,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698180.75,1039023.1875,1768892,1368876,1616927708771754,1616927709392361,1616927712340999,1616927712420744,2948638
864,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2587,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694665.9375,1039008.5,1768214,1369536,1616927712444779,1616927713070718,1616927716002076,1616927716081336,2931358
865,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2590,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701948.125,1039031.3125,1769088,1368700,1616927716109689,1616927716726155,1616927719682953,1616927719760723,2956798
866,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2593,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697272.8125,1039020.375,1769481,1368266,1616927719783676,1616927720402312,1616927723354950,1616927723434660,2952638
867,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2596,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697718.1875,1039007.8125,1768082,1369724,1616927723454426,1616927724083389,1616927727027067,1616927727105931,2943678
868,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2599,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698366.4375,1039025,1767863,1369937,1616927727127902,1616927727746306,1616927730699584,1616927730780379,2953278
869,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2602,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701567.5625,1039037,1768221,1369537,1616927730801799,1616927731430504,1616927734380421,1616927734460117,2949917
870,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2605,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702672.875,1039024.5625,1768973,1368840,1616927734493809,1616927735113329,1616927738062287,1616927738141577,2948958
871,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2608,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700251.3125,1039015.6875,1764925,1372825,1616927738162887,1616927738777926,1616927741731364,1616927741810525,2953438
872,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2611,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702794.8125,1039016.4375,1770387,1367345,1616927741831935,1616927742456284,1616927745398202,1616927745477429,2941918
873,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2614,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697390.75,1039034.1875,1767218,1370508,1616927745501153,1616927746102761,1616927749046439,1616927749125377,2943678
874,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2617,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695098.625,1039010.3125,1767295,1370542,1616927749147809,1616927749764998,1616927752711556,1616927752789125,2946558
875,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2620,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697130.5625,1039017.6875,1766818,1370959,1616927752818369,1616927753431836,1616927756382394,1616927756461699,2950558
876,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2623,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697669.8125,1039021.875,1767438,1370354,1616927756483559,1616927757149193,1616927760091591,1616927760170390,2942398
877,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2626,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700464.875,1039031,1764514,1373298,1616927760191780,1616927760824590,1616927763759308,1616927763836813,2934718
878,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2629,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1691231.4375,1039018.75,1770678,1367124,1616927763862681,1616927764488228,1616927767431266,1616927767509598,2943038
879,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2632,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699673.4375,1039018.125,1767542,1370295,1616927767533062,1616927768148025,1616927771096663,1616927771177774,2948638
880,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2635,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697941.4375,1039028.4375,1767300,1370541,1616927771206998,1616927771821982,1616927774776860,1616927774856409,2954878
881,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2638,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698286.6875,1039038.625,1765244,1372490,1616927774877058,1616927775507300,1616927778459458,1616927778540014,2952158
882,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2641,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697400.25,1039021.875,1770092,1367704,1616927778562847,1616927779190857,1616927782136295,1616927782215253,2945438
883,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2644,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701570.75,1039011.875,1767970,1369838,1616927782238797,1616927782866014,1616927785808732,1616927785888428,2942718
884,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2647,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696571.9375,1039025.9375,1770830,1366994,1616927785911311,1616927786529452,1616927789478410,1616927789558077,2948958
885,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2650,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696034.5,1039020.9375,1767035,1370749,1616927789577283,1616927790208569,1616927793156087,1616927793235260,2947518
886,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2653,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702228.625,1039015.875,1768704,1369037,1616927793257532,1616927793873087,1616927796819004,1616927796897796,2945917
887,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2656,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697267.875,1039023.375,1766013,1371784,1616927796919707,1616927797540757,1616927800487955,1616927800576812,2947198
888,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2659,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697840.25,1039014.3125,1769178,1368567,1616927800602690,1616927801223833,1616927804176791,1616927804253734,2952958
889,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2662,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703051.6875,1039018.625,1764634,1373162,1616927804277418,1616927804897910,1616927807839028,1616927807916751,2941118
890,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2665,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702604.375,1039030.4375,1766512,1371305,1616927807940765,1616927808569307,1616927811522905,1616927811601517,2953598
891,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2668,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702536.1875,1039003.0625,1770138,1367718,1616927811623067,1616927812248105,1616927815198502,1616927815277739,2950397
892,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2671,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696372.0625,1039032.8125,1764918,1372810,1616927815300822,1616927815910462,1616927818854780,1616927818934533,2944318
893,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2674,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698316.5,1039036.625,1771169,1366595,1616927818958257,1616927819590659,1616927822537697,1616927822618599,2947038
894,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2677,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696604.75,1039031.3125,1771774,1365980,1616927822640981,1616927823275936,1616927826222014,1616927826223868,2946078
895,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2680,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699181.5,1039000.75,1767671,1370091,1616927826513457,1616927826922653,1616927829866011,1616927829946295,2943358
896,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2683,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696695.6875,1039009.8125,1768653,1369108,1616927829966001,1616927830577571,1616927833529888,1616927833608870,2952317
897,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2686,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696259.875,1039043.5625,1767067,1370753,1616927833632925,1616927834255448,1616927837197366,1616927837278329,2941918
898,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2689,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1705376.8125,1039011.1875,1768675,1369070,1616927840177942,1616927840655323,1616927843586841,1616927843665542,2931518
899,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2692,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700020.0625,1038985.75,1766294,1371466,1616927843688104,1616927844314000,1616927847251278,1616927847330161,2937278
900,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2695,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696495.375,1039033.8125,1768541,1369233,1616927847350209,1616927847960118,1616927850898675,1616927850979022,2938557
901,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2698,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1708895.9375,1039023.1875,1765843,1371965,1616927850998889,1616927851619115,1616927854567752,1616927854646406,2948637
902,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2701,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698799.4375,1039022,1769831,1367929,1616927854670902,1616927855308792,1616927858251350,1616927858333697,2942558
903,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2704,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699365.6875,1039037.5,1767199,1370598,1616927858356891,1616927858964469,1616927861911187,1616927861912918,2946718
904,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2707,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1692525.5625,1039030.0625,1768395,1369407,1616927862214820,1616927862646047,1616927865599005,1616927865687462,2952958
905,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2710,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703058.8125,1039001.3125,1767176,1370650,1616927865717548,1616927866327523,1616927869280481,1616927869283053,2952958
906,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2713,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699656.0625,1038985.5,1765415,1372365,1616927869574195,1616927869982880,1616927872937598,1616927873016681,2954718
907,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2716,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701337.75,1039011.4375,1765040,1372758,1616927873039864,1616927873657397,1616927876613075,1616927876692581,2955678
908,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2719,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697308.4375,1039037.6875,1769186,1368573,1616927876715073,1616927877324514,1616927880269152,1616927880348775,2944638
909,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2722,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697896.5,1038996.6875,1767690,1370077,1616927880375024,1616927880988511,1616927883948829,1616927884030496,2960318
910,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2725,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698195.9375,1039023.9375,1767982,1369802,1616927884050794,1616927884691948,1616927887635946,1616927887711205,2943998
911,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2728,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699222.125,1039021.8125,1772123,1365639,1616927887735681,1616927888354185,1616927891299783,1616927891379211,2945598
912,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2731,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697327.1875,1039023.0625,1764874,1372900,1616927891408616,1616927892041982,1616927894980220,1616927894982005,2938238
913,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2734,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696184.375,1039034.25,1765296,1372494,1616927895278778,1616927895691579,1616927898645177,1616927898725883,2953598
914,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2737,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697577.1875,1039002.25,1769555,1368172,1616927898747323,1616927899368056,1616927902312694,1616927902394810,2944638
915,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2740,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697844.75,1039025.5625,1769349,1368410,1616927902415108,1616927903027693,1616927905992011,1616927906070299,2964318
916,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2743,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700376.1875,1039023.625,1768247,1369547,1616927906089986,1616927906714290,1616927909659888,1616927909738696,2945598
917,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2746,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1705004.4375,1039038.25,1769089,1368641,1616927909761398,1616927910374647,1616927913329845,1616927913409116,2955198
918,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2749,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698763.5,1039018.9375,1767734,1370078,1616927913431658,1616927914042924,1616927916995882,1616927917076080,2952958
919,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2752,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697939.125,1039028.0625,1768312,1369420,1616927917105875,1616927917751841,1616927920696639,1616927920698461,2944798
920,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2755,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699101.0625,1039035.25,1768835,1368972,1616927920993681,1616927921416318,1616927924369436,1616927924371626,2953118
921,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2758,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695745.6875,1039044.25,1768581,1369161,1616927924664552,1616927925066395,1616927928011513,1616927928090666,2945118
922,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2761,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695093,1039026.9375,1767270,1370541,1616927928114321,1616927928729980,1616927931673498,1616927931681529,2943518
